"","id","date","hour","value","valid","unit","station_id","station_name","station_code","parametro"
"138","258TMP22010617","2022-01-06",17,23.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"139","258TMP22010618","2022-01-06",18,22,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"140","258TMP22010619","2022-01-06",19,20.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"141","258TMP22010620","2022-01-06",20,17.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"142","258TMP22010621","2022-01-06",21,17.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"143","258TMP22010622","2022-01-06",22,17.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"144","258TMP22010623","2022-01-06",23,17.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"145","258TMP22010700","2022-01-07",0,16.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"146","258TMP22010701","2022-01-07",1,15.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"147","258TMP22010702","2022-01-07",2,15.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"148","258TMP22010703","2022-01-07",3,14.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"149","258TMP22010704","2022-01-07",4,13.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"150","258TMP22010705","2022-01-07",5,13.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"151","258TMP22010706","2022-01-07",6,12.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"152","258TMP22010707","2022-01-07",7,12.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"153","258TMP22010708","2022-01-07",8,12.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"154","258TMP22010709","2022-01-07",9,12.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"155","258TMP22010710","2022-01-07",10,14.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"156","258TMP22010711","2022-01-07",11,16.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"157","258TMP22010712","2022-01-07",12,18.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"158","258TMP22010713","2022-01-07",13,18.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"159","258TMP22010714","2022-01-07",14,20.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"160","258TMP22010715","2022-01-07",15,20.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"161","258TMP22010716","2022-01-07",16,20.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"162","258TMP22010717","2022-01-07",17,20.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"163","258TMP22010718","2022-01-07",18,19.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"164","258TMP22010719","2022-01-07",19,19.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"165","258TMP22010720","2022-01-07",20,18.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"166","258TMP22010721","2022-01-07",21,17.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"167","258TMP22010722","2022-01-07",22,17.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"168","258TMP22010723","2022-01-07",23,16.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"169","258TMP22010800","2022-01-08",0,15.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"170","258TMP22010801","2022-01-08",1,14.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"171","258TMP22010802","2022-01-08",2,14.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"172","258TMP22010803","2022-01-08",3,13.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"173","258TMP22010804","2022-01-08",4,12.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"174","258TMP22010805","2022-01-08",5,11.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"175","258TMP22010806","2022-01-08",6,11.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"176","258TMP22010807","2022-01-08",7,11.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"177","258TMP22010808","2022-01-08",8,10.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"178","258TMP22010809","2022-01-08",9,11.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"179","258TMP22010810","2022-01-08",10,13.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"180","258TMP22010811","2022-01-08",11,16,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"181","258TMP22010813","2022-01-08",13,20.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"182","258TMP22010814","2022-01-08",14,21.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"183","258TMP22010815","2022-01-08",15,22,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"184","258TMP22010816","2022-01-08",16,22.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"185","258TMP22010817","2022-01-08",17,21.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"186","258TMP22010818","2022-01-08",18,20.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"187","258TMP22010819","2022-01-08",19,19,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"188","258TMP22010820","2022-01-08",20,18.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"189","258TMP22010821","2022-01-08",21,16,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"190","258TMP22010822","2022-01-08",22,13.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"191","258TMP22010823","2022-01-08",23,12.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"192","258TMP22010900","2022-01-09",0,12.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"193","258TMP22010901","2022-01-09",1,12.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"194","258TMP22010902","2022-01-09",2,12.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"195","258TMP22010903","2022-01-09",3,12.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"196","258TMP22010904","2022-01-09",4,12.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"197","258TMP22010905","2022-01-09",5,11.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"198","258TMP22010906","2022-01-09",6,10,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"199","258TMP22010907","2022-01-09",7,10.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"200","258TMP22010908","2022-01-09",8,10.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
