"","id","date","hour","value","valid","unit","station_id","station_name","station_code","parametro"
"167","266TMP22010722","2022-01-07",22,15.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"168","266TMP22010723","2022-01-07",23,14.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"169","266TMP22010800","2022-01-08",0,13.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"170","266TMP22010801","2022-01-08",1,12,1,"°C",266,"Tlalnepantla","TLA","TMP"
"171","266TMP22010802","2022-01-08",2,11.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"172","266TMP22010803","2022-01-08",3,10.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"173","266TMP22010804","2022-01-08",4,9.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"174","266TMP22010805","2022-01-08",5,9.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"175","266TMP22010806","2022-01-08",6,8.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"176","266TMP22010807","2022-01-08",7,8.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"177","266TMP22010808","2022-01-08",8,8.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"178","266TMP22010809","2022-01-08",9,10.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"179","266TMP22010810","2022-01-08",10,14.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"180","266TMP22010811","2022-01-08",11,16.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"181","266TMP22010813","2022-01-08",13,19.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"182","266TMP22010814","2022-01-08",14,20.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"183","266TMP22010815","2022-01-08",15,21.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"184","266TMP22010816","2022-01-08",16,21.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"185","266TMP22010817","2022-01-08",17,21,1,"°C",266,"Tlalnepantla","TLA","TMP"
"186","266TMP22010818","2022-01-08",18,19.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"187","266TMP22010819","2022-01-08",19,18,1,"°C",266,"Tlalnepantla","TLA","TMP"
"188","266TMP22010820","2022-01-08",20,16.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"189","266TMP22010821","2022-01-08",21,13.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"190","266TMP22010822","2022-01-08",22,12.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"191","266TMP22010823","2022-01-08",23,12.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"192","266TMP22010900","2022-01-09",0,11.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"193","266TMP22010901","2022-01-09",1,12,1,"°C",266,"Tlalnepantla","TLA","TMP"
"194","266TMP22010902","2022-01-09",2,11.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"195","266TMP22010903","2022-01-09",3,10.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"196","266TMP22010904","2022-01-09",4,10.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"197","266TMP22010905","2022-01-09",5,10,1,"°C",266,"Tlalnepantla","TLA","TMP"
"198","266TMP22010906","2022-01-09",6,9.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"199","266TMP22010907","2022-01-09",7,8.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"200","266TMP22010908","2022-01-09",8,8.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"201","266TMP22010909","2022-01-09",9,11,1,"°C",266,"Tlalnepantla","TLA","TMP"
"202","266TMP22010910","2022-01-09",10,14.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"203","266TMP22010911","2022-01-09",11,16.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"204","266TMP22010912","2022-01-09",12,18.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"205","266TMP22010913","2022-01-09",13,19.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"206","266TMP22010914","2022-01-09",14,20.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"207","266TMP22010915","2022-01-09",15,21.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"208","266TMP22010916","2022-01-09",16,21.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"209","266TMP22010917","2022-01-09",17,21.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"210","266TMP22010918","2022-01-09",18,20.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"211","266TMP22010919","2022-01-09",19,19.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"212","266TMP22010920","2022-01-09",20,17.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"213","266TMP22010921","2022-01-09",21,16.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"214","266TMP22010922","2022-01-09",22,14.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"215","266TMP22010923","2022-01-09",23,13.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"216","266TMP22011000","2022-01-10",0,13,1,"°C",266,"Tlalnepantla","TLA","TMP"
"217","266TMP22011001","2022-01-10",1,12.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"218","266TMP22011002","2022-01-10",2,11.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"219","266TMP22011003","2022-01-10",3,10.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"220","266TMP22011004","2022-01-10",4,9.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"221","266TMP22011005","2022-01-10",5,9.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"222","266TMP22011006","2022-01-10",6,9.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"223","266TMP22011007","2022-01-10",7,8.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"224","266TMP22011008","2022-01-10",8,9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"225","266TMP22011011","2022-01-10",11,9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"226","266TMP22011013","2022-01-10",13,9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"227","266TMP22011212","2022-01-12",12,15.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"228","266TMP22011213","2022-01-12",13,17.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"229","266TMP22011214","2022-01-12",14,18.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
"230","266TMP22011215","2022-01-12",15,19.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"231","266TMP22011216","2022-01-12",16,20.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"232","266TMP22011217","2022-01-12",17,20.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"233","266TMP22011218","2022-01-12",18,19,1,"°C",266,"Tlalnepantla","TLA","TMP"
"234","266TMP22011219","2022-01-12",19,17.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"235","266TMP22011220","2022-01-12",20,16.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"236","266TMP22011221","2022-01-12",21,15.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"237","266TMP22011222","2022-01-12",22,14.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"238","266TMP22011223","2022-01-12",23,13.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"239","266TMP22011300","2022-01-13",0,12.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"240","266TMP22011301","2022-01-13",1,11.4,1,"°C",266,"Tlalnepantla","TLA","TMP"
"241","266TMP22011302","2022-01-13",2,10.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"242","266TMP22011303","2022-01-13",3,9.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"243","266TMP22011304","2022-01-13",4,8.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"244","266TMP22011305","2022-01-13",5,8.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"245","266TMP22011306","2022-01-13",6,8.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"246","266TMP22011307","2022-01-13",7,7.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"247","266TMP22011308","2022-01-13",8,7.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"248","266TMP22011309","2022-01-13",9,10,1,"°C",266,"Tlalnepantla","TLA","TMP"
"249","266TMP22011310","2022-01-13",10,13.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"250","266TMP22011311","2022-01-13",11,16.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"251","266TMP22011312","2022-01-13",12,17.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"252","266TMP22011313","2022-01-13",13,17.9,1,"°C",266,"Tlalnepantla","TLA","TMP"
"253","266TMP22011314","2022-01-13",14,18.6,1,"°C",266,"Tlalnepantla","TLA","TMP"
"254","266TMP22011315","2022-01-13",15,19.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"255","266TMP22011316","2022-01-13",16,18.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"256","266TMP22011317","2022-01-13",17,19,1,"°C",266,"Tlalnepantla","TLA","TMP"
"257","266TMP22011318","2022-01-13",18,18.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"258","266TMP22011319","2022-01-13",19,17.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"259","266TMP22011320","2022-01-13",20,16.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"260","266TMP22011321","2022-01-13",21,15.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"261","266TMP22011322","2022-01-13",22,14,1,"°C",266,"Tlalnepantla","TLA","TMP"
